index,target,tags,irrelevant_tags
31,0,blue | car | path | license plate | red | road | rural | sedan | silver | stop sign | traffic sign,silver | stop sign | red | blue | traffic sign | road | rural | path
2510,0,alley | attach | wall | building | car | hose | hydrant | license plate | park | pink | pipe,building | hydrant | hose | pipe | pink | park | attach | alley | wall
372,0,alley | brick building | building | car | hydrant | license plate | park | pole | sedan | silver,hydrant | silver | brick building | park | pole | alley | building
3541,0,building | car | flip | lift | stop sign | sports car | toy car | traffic sign,flip | traffic sign | lift | stop sign | building
7515,1,animal | bull | cattle | cloud | cloudy | cow | highway | road | rural | sky | stand | storm cloud | stormy | trailer truck | truck | van | white,cattle | cloud | cow | stormy | bull | cloudy | animal | storm cloud | stand | highway | road | rural | sky | white
2358,0,car | driveway | flip | garage | home | jump | house | house exterior | lift | park | stunt,jump | flip | garage | house | home | park | stunt | house exterior | lift
1240,0,archway | blue | car | pillar | park | parking garage | pole | tunnel | yellow,parking garage | archway | yellow | pillar | tunnel | blue | park | pole
7513,1,black | car | curve | flip | highway | jump | lift | moose | mountain path | road | rural | stunt | suv | trick,jump | trick | moose | flip | curve | mountain path | stunt | highway | road | rural | black | lift
484,0,car | curb | home | house | house exterior | park | red | sedan | sign | stop sign | traffic sign | white,sign | home | house | red | park | traffic sign | house exterior | curb | stop sign | white
6952,1,animal | car | cloudy | cow | desert road | dirt road | dirt track | image | jeep | photo | road | rural | sky | stand | suv | vehicle,cow | cloudy | dirt track | photo | desert road | dirt road | animal | image | stand | road | rural | sky
5061,1,animal | back | black | car | desert | desert road | drive | highway | pick up | pull | road | rural | stand | trailer truck | truck,back | desert | desert road | animal | pull | stand | highway | road | rural | black
54,0,attach | building | car | office building | pole | sky | street sign | vehicle | white,street sign | office building | pole | attach | sky | white | building
2932,0,black | building | car | flip | garage | jump | lift | park,jump | flip | garage | park | lift | black | building
6727,1,car | flip | horse | jump | road | rural,jump | horse | flip | road | rural
6204,1,animal | car | cloudy | desert | desert road | dog | drive | jump | jeep | sand | sky | suv | terrain | vehicle,jump | sand | terrain | cloudy | dog | desert | desert road | animal | sky
7399,1,car | dirt road | dirt track | drive | horse | jeep | road | rural | stand | suv | vehicle,horse | dirt track | dirt road | stand | road | rural
4871,1,animal | blue | bull | car | cow | desert | desert road | highway | pole | road | stand,cow | bull | desert | blue | animal | desert road | stand | pole | highway | road
1299,0,building | car | panel | park | solar battery | stop sign | suv | traffic sign,solar battery | panel | park | traffic sign | stop sign | building
1657,0,alley | building | car | jump | license plate | lift | park | red | road | sedan | suv,jump | building | red | park | alley | road | lift
7297,1,animal | bull | car | cow | curve | drive | head | red | road | rural | suv,cow | bull | head | red | animal | curve | road | rural
130,0,car | curb | driveway | home | house | house exterior | hydrant | park | pavement | sedan | silver | yard | yellow,pavement | hydrant | yellow | silver | house | home | yard | park | house exterior | curb
45,0,black | car | curb | driveway | house exterior | hydrant | park,hydrant | park | house exterior | curb | black
6356,1,animal | car | dirt road | dirt track | lamb | lay | park | road | rural | sheep | suv | white,sheep | dirt track | lamb | dirt road | animal | park | road | rural | white | lay
4366,1,car | fern | path | forest | hillside | lush | meter | park | parking meter | pick up | rural | silver | suv | trail | tree | truck | vegetation | wood,forest | lush | tree | silver | fern | vegetation | trail | parking meter | hillside | park | wood | rural | path | meter
6530,1,animal | autumn forest | blue | car | drive | path | forest | mountain path | pick up | road | snow | snowy | suv | tree | truck | wood,autumn forest | forest | tree | snow | snowy | blue | animal | mountain path | wood | road | path
1401,0,black | car | driveway | flip | garage | house | house exterior | lift | park | pine | street sign | tree,street sign | tree | pine | flip | garage | house | park | house exterior | lift | black
5308,1,animal | bull | car | cow | dirt road | dirt track | grass | grassy | hill | hillside | lush | road | rural | sedan | sky | stand | suv | white,cow | grassy | lush | grass | bull | dirt track | hill | dirt road | animal | hillside | stand | road | rural | sky | white
4796,1,animal | car | dirt field | dirt road | dirt track | drive | hill | land | pick up | ram | road | sheep | stand | suv | terrain | truck | white,sheep | ram | land | terrain | dirt track | hill | dirt field | dirt road | animal | stand | road | white
460,0,building | car | flip | jump | pole | road | silver | street sign,jump | street sign | silver | flip | pole | road | building
1705,0,car | driveway | flip | fly | garage | home | jump | house | house exterior | sedan | silver | stop sign | stunt,jump | silver | flip | garage | home | house | stunt | fly | house exterior | stop sign
2172,0,car | fill | fuel | gas | gas station | pump,fill | gas | gas station | fuel | pump
5240,1,animal | car | deer | forest | jump | lift | moose | road | suv | tree | white | wood,jump | forest | tree | moose | wood | animal | road | deer | white | lift
833,0,attach | car | miniature | parking sign | pole | road | sign | street corner | street sign | toy car,parking sign | street sign | sign | pole | attach | road | street corner | miniature
386,0,alley | car | path | greenery | lush | miniature | model car | park | sports car | toy car | vegetation | yellow,lush | yellow | vegetation | greenery | park | alley | path | miniature
6301,1,animal | car | cross | highway | jump | mountain path | pick up | ram | road | sheep | suv | truck,jump | sheep | ram | animal | mountain path | highway | road | cross
1572,0,wall | building | car | doodle | draw | man | mural | night | street art | sports car | tie | white,building | night | man | street art | draw | doodle | mural | tie | white | wall
7763,1,animal | car | drive | driveway | fire truck | path | jeep | red | road | rural | sky | toy,toy | red | animal | fire truck | road | rural | path | sky
4608,1,animal | car | goat | lamb | mountain path | ram | road | sheep | stand | suv | white,sheep | goat | ram | lamb | animal | mountain path | stand | road | white
3368,0,building | car | gas station | lift | park,gas station | park | lift | building
5569,1,car | path | person | man | park | ride | road | rural | suv | tree | walk,ride | man | tree | walk | person | park | road | rural | path
2773,0,car | driveway | flip | garage | home | jump | house | house exterior | lift | silver | street sign | stunt,jump | street sign | silver | flip | garage | home | house | stunt | house exterior | lift
368,0,black | car | convertible | driveway | house exterior | license plate | park | sign | stop sign | traffic sign,sign | park | traffic sign | house exterior | stop sign | black
1101,0,alley | building | car | license plate | night | park | pavement | stand | walk,night | pavement | walk | park | stand | alley | building
6421,1,animal | bull | car | trumpet | goat | jump | mountain path | ram | road | sheep | silver | suv | white | wood,jump | sheep | goat | ram | silver | road | bull | trumpet | animal | mountain path | wood | white
3758,0,animal | attach | car | driveway | house exterior | lift | palm tree,palm tree | animal | attach | house exterior | lift
6850,1,animal | car | desert | desert road | dirt road | dirt track | drive | goat | jump | lamb | red | road | rural | sand | sheep | stand | suv | toy car | white,sheep | jump | goat | sand | dirt track | lamb | desert | desert road | animal | dirt road | red | stand | road | rural | white
1879,0,car | flip | fly | jump | hydrant | pole | red | sky | stop light | traffic light | yellow,jump | stop light | traffic light | hydrant | yellow | flip | red | pole | fly | sky
