class,tags
29,"['field', 'eye', 'dalmatian', 'stair', 'suv', 'grassy', 'pet', 'wildflower', 'superhero', 'shoreline', 'bone', 'mouth', 'wear', 'gray', 'cart', 'wig', 'open', 'dog bed', 'chase', 'animal', 'wagon', 'park', 'stool', 'tree', 'white', 'pink', 'hardwood floor', 'back', 'leash', 'walk', 'handcart', 'cape', 'toy', 'bow tie', 'lay', 'blanket', 'face', 'purple', 'food', 'dock', 'bookshelf', 'basement', 'bark', 'bed', 'string', 'sleep', 'girl', 'man', 'cement', 'sweatshirt', 'nose', 'ear', 'enclosure', 'strap', 'lake', 'hedge', 'blue', 'break', 'hand', 'porch', 'jacket', 'relax', 'tree trunk', 'shirt', 'water', 'pick up', 'plant', 'couple', 'hole', 'house', 'chain', 'tile', 'lap', 'baseball bat', 'tile wall', 'stuff', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'bat', 'dirt field', 'remote', 'snow', 'tree branch', 'ramp', 'pillar', 'patch', 'picnic table', 'beach', 'brush', 'yellow', 'doorway', 'grass', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'path', 'branch', 'pitbull', 'stand', 'deck', 'wood floor', 'cage', 'woman', 'dune', 'boardwalk', 'limb', 'hardwood', 'greyhound', 'dress', 'pad', 'sand', 'lush', 'green', 'hang', 'ledge', 'couch', 'pose', 'folding chair', 'license plate', 'mud', 'bulldog', 'flower bed', 'stethoscope', 'door', 'climb', 'land', 'boxer', 'concrete', 'black', 'sit', 'sweater', 'daisy', 'costume', 'play', 'bridge', 'catch', 'rail', 'shepherd', 'run', 'tan', 'dog', 'throw pillow', 'wood', 'sea', 'dot', 'rope', 'car window', 'floor', 'car', 'tie', 'yard', 'flower', 'head', 'bite', 'pavement', 'red', 'stare', 'ball', 'weed', 'chair', 'person', 'fence', 'close-up', 'glasses', 'sleepwear', 'cat bed', 'stick', 'window', 'sun', 'pillow']"
118,"['field', 'river', 'grassy', 'jump', 'hill', 'drink', 'mouth', 'wear', 'rocky', 'gray', 'chihuahua', 'open', 'fox', 'animal', 'chase', 'pack', 'shed', 'stool', 'dark', 'corgi', 'sun', 'tree', 'white', 'pen', 'dog breed', 'leash', 'walk', 'shiba inu', 'lay', 'street dog', 'blanket', 'habitat', 'plank', 'lamb', 'food', 'pond', 'sleep', 'dog collar', 'forest floor', 'cement', 'area', 'enclosure', 'creek', 'strap', 'calf', 'break', 'blue', 'hillside', 'stump', 'trail', 'fur', 'relax', 'dirt track', 'tree trunk', 'couple', 'water', 'plant', 'hole', 'shelter', 'crate', 'river bank', 'stone', 'vegetation', 'brown', 'reflection', 'paw', 'dirt field', 'snow', 'tree branch', 'ramp', 'forest', 'patch', 'dirt road', 'pillar', 'brush', 'huddle', 'grass', 'boulder', 'autumn forest', 'neckband', 'greenery', 'grassland', 'branch', 'path', 'hut', 'stand', 'puddle', 'meat', 'den', 'cage', 'deer', 'savanna', 'sand', 'coyote', 'birch tree', 'trench', 'rock formation', 'lush', 'tail', 'green', 'ledge', 'mountain lion', 'hay', 'mud', 'window sill', 'climb', 'land', 'concrete', 'log', 'plain', 'sit', 'play', 'wild', 'rail', 'garage door', 'run', 'tan', 'dog', 'night', 'wood', 'floor', 'blood', 'bite', 'red', 'stare', 'roof', 'weed', 'wolf', 'road', 'dry', 'fawn', 'fence', 'shadow', 'fall', 'zoo', 'husky', 'building', 'hide', 'cub', 'bush', 'curl', 'wall', 'pillow']"
109,"['field', 'eye', 'stair', 'screen door', 'neck', 'glass door', 'grassy', 'pet', 'wildflower', 'bone', 'mouth', 'wear', 'gray', 'curb', 'antler', 'open', 'drawer', 'dog bed', 'animal', 'chase', 'fight', 'park', 'paper', 'stool', 'kitchen floor', 'curtain', 'tree', 'white', 'pink', 'hardwood floor', 'dog breed', 'leash', 'walk', 'trumpet', 'tub', 'toy', 'sign', 'bow tie', 'kneel', 'backdrop', 'lay', 'cone', 'blanket', 'table', 'bench', 'squat', 'funnel', 'food', 'cloth', 'bookshelf', 'string', 'sleep', 'bed', 'spray', 'girl', 'bicycle', 'counter top', 'man', 'cat', 'muscle', 'dog food', 'sweatshirt', 'dresser', 'nose', 'wash', 'strap', 'living room', 'kitchen table', 'tape', 'blue', 'sheepdog', 'sandal', 'hand', 'stump', 'porch', 'fur', 'relax', 'tree trunk', 'shirt', 'couple', 'room', 'chain', 'tile', 'kitchen', 'arm', 'lap', 'home appliance', 'teddy', 'tile wall', 'moose', 'stuff', 'carpet', 'armchair', 'bowl', 'stone', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'remote', 'daybed', 'snow', 'hug', 'patch', 'picnic table', 'beach', 'brush', 'yellow', 'hassock', 'doorway', 'grass', 'mat', 'neckband', 'lick', 'sky', 'dog house', 'stand', 'deck', 'wood floor', 'woman', 'kitchen counter', 'boy', 'cage', 'samoyed', 'child', 'tennis', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'pomeranian', 'couch', 'bureau', 'folding chair', 'hat', 'pose', 'flower bed', 'door', 'kitchen cabinet', 'garden hose', 'black', 'reindeer', 'fireplace', 'log', 'judge', 'sit', 'cabinet', 'play', 'catch', 'slide', 'wrestle', 'shepherd', 'dog', 'wood', 'shirtless', 'floor', 'plaid', 'yard', 'tie', 'flower', 'shopping cart', 'pavement', 'control', 'head', 'bite', 'stare', 'baseball hat', 'ball', 'weed', 'chair', 'close-up', 'person', 'treat', 'bath', 'shadow', 'smile', 'hose', 'stick', 'husky', 'building', 'sun', 'pillow']"
83,"['field', 'stair', 'sprinkler', 'screen door', 'neck', 'cowboy hat', 'glass door', 'grassy', 'pet', 'shoreline', 'bone', 'attach', 'mouth', 'wear', 'rocky', 'cart', 'computer chair', 'paling', 'open', 'handkerchief', 'drawer', 'dog bed', 'animal', 'chase', 'wagon', 'computer', 'park', 'stool', 'kitchen floor', 'dandelion', 'trailer', 'pink', 'sedan', 'hardwood floor', 'limo', 'dog breed', 'shore', 'leash', 'walk', 'toy', 'box', 'lay', 'blanket', 'table', 'bench', 'plank', 'headscarf', 'bandage', 'locker', 'christmas light', 'miniature', 'purple', 'food', 'shelf', 'spray', 'sleep', 'bed', 'computer desk', 'sock', 'counter top', 'dog collar', 'man', 'cat', 'dog food', 'radiator', 'sweatshirt', 'dresser', 'laboratory', 'nose', 'garden', 'living room', 'strap', 'office supply', 'lake', 'rottweiler', 'kitchen table', 'balustrade', 'blue', 'break', 'pole', 'flood', 'porch', 'wet', 'relax', 'hanger', 'umbrella', 'shirt', 'water', 'plant', 'toilet paper', 'sun hat', 'room', 'couple', 'chain', 'tile', 'kitchen', 'lap', 'teddy', 'tile wall', 'crate', 'stuff', 'carpet', 'armchair', 'stone', 'tabby', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'daybed', 'snow', 'hug', 'snowy', 'push', 'stocking', 'patch', 'beach', 'doorway', 'grass', 'mat', 'neckband', 'lick', 'branch', 'path', 'cardboard box', 'dog house', 'stand', 'deck', 'dressing room', 'wood floor', 'tray', 'boy', 'cage', 'baseball glove', 'puddle', 'woman', 'kitchen counter', 'office', 'hardwood', 'round table', 'paper towel', 'child', 'pad', 'roll', 'sand', 'lawn', 'lush', 'closet', 'green', 'hang', 'pencil', 'ledge', 'tricycle', 'couch', 'pose', 'bureau', 'hat', 'mud', 'flower bed', 'door', 'window sill', 'dinning table', 'black', 'tissue', 'sit', 'glass table', 'house exterior', 'play', 'guinea pig', 'catch', 'rail', 'baby', 'run', 'tan', 'dog', 'sea', 'office chair', 'floor', 'car', 'yard', 'flower', 'toddler', 'pavement', 'head', 'red', 'stare', 'brim', 'ball', 'chair', 'treat', 'fence', 'doberman', 'person', 'pull', 'wreath', 'smile', 'sleepwear', 'labrador', 'cat bed', 'stick', 'straw hat', 'pug', 'window', 'building', 'hide', 'bush', 'twig', 'tinsel', 'pillow']"
0,"['field', 'floor mat', 'cowboy hat', 'screen door', 'glass door', 'grassy', 'pet', 'motorboat', 'ballet skirt', 'flip', 'jump', 'wear', 'mouth', 'overall', 'gray', 'sombrero', 'curb', 'garment', 'chihuahua', 'antler', 'ribbon', 'dog bed', 'animal', 'crochet', 'chase', 'stunt', 'figurine', 'park', 'scarf', 'dark', 'kitchen floor', 'stool', 'corgi', 'tree', 'white', 'pumpkin', 'pink', 'straw', 'hardwood floor', 'back', 'leash', 'walk', 'cape', 'tablecloth', 'trumpet', 'toy', 'kiss', 'bow tie', 'lay', 'hammock', 'blanket', 'table', 'pearl', 'plank', 'clothe', 'headscarf', 'balance', 'santa claus', 'miniature', 'purple', 'cloth', 'food', 'bookshelf', 'dock', 'office building', 'bark', 'beach chair', 'life jacket', 'bed', 'sleep', 'girl', 'sock', 'city', 'man', 'cat', 'dog food', 'sweatshirt', 'doll', 'cement', 'cardigan', 'nose', 'ear', 'magazine', 'shawl', 'gourd', 'knit', 'strap', 'seat', 'hedge', 'boat', 'blue', 'cocktail dress', 'christmas', 'vest', 'swimming pool', 'hand', 'jacket', 'relax', 'dirt track', 'tree trunk', 'shirt', 'water', 'couple', 'sun hat', 'plant', 'pool', 'lap', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'sheet', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'daybed', 'hug', 'patch', 'bar', 'yellow', 'bow', 'convertible', 'doorway', 'grass', 'hassock', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'picture frame', 'path', 'photo frame', 'dog house', 'stand', 'deck', 'wood floor', 'baseball glove', 'tray', 'boy', 'woman', 'cage', 'boardwalk', 'dress', 'child', 'pad', 'muzzle', 'sand', 'lawn', 'lush', 'tail', 'green', 'pomeranian', 'ledge', 'palm tree', 'couch', 'goggles', 'plastic', 'hay', 'pose', 'hat', 'bulldog', 'heart', 'mosaic', 'concrete', 'black', 'sit', 'dashboard', 'basket', 'sweater', 'car seat', 'bag', 'costume', 'play', 'catch', 'laugh', 'bead', 'slide', 'run', 'tan', 'dog', 'drive', 'night', 'wood', 'bottle', 'ceiling', 'quilt', 'car window', 'floor', 'baseball uniform', 'car', 'book', 'christmas hat', 'shopping cart', 'pavement', 'head', 'bite', 'red', 'stare', 'weed', 'chair', 'person', 'fawn', 'doberman', 'fence', 'shadow', 'wrap', 'smile', 'squash', 'apron', 'cat bed', 'straw hat', 'window', 'building', 'hide', 'sun', 'curl', 'pillow']"
10,"['field', 'eye', 'floor mat', 'cowboy hat', 'stair', 'grassy', 'pet', 'hill', 'wear', 'mouth', 'open', 'dog bed', 'animal', 'chase', 'fight', 'computer', 'park', 'stool', 'shoe', 'cotton', 'tree', 'white', 'hardwood floor', 'leash', 'walk', 'toy', 'lay', 'rain', 'table', 'blanket', 'plank', 'headscarf', 'laptop keyboard', 'contest', 'face', 'houseplant', 'boot', 'bandage', 'squat', 'check', 'cloth', 'shopping basket', 'bed', 'sleep', 'girl', 'bicycle', 'man', 'cat', 'sweatshirt', 'cement', 'seesaw', 'nose', 'ear', 'area', 'running shoe', 'enclosure', 'wash', 'beagle', 'lake', 'kitchen table', 'barrel', 'bin', 'tape', 'blue', 'hillside', 'hand', 'porch', 'trail', 'relax', 'award', 'wet', 'shirt', 'couple', 'plant', 'water', 'pool', 'shelter', 'arm', 'lap', 'tile wall', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'towel', 'tabby', 'park bench', 'brown', 'paw', 'dirt field', 'daybed', 'snow', 'hug', 'laundry basket', 'ramp', 'patch', 'beach', 'brush', 'yellow', 'doorway', 'grass', 'mat', 'comfort', 'laundry', 'neckband', 'sky', 'robe', 'path', 'lick', 'dog house', 'stand', 'deck', 'wood floor', 'puddle', 'cage', 'woman', 'boy', 'vet', 'hardwood', 'dress', 'child', 'star', 'pad', 'muzzle', 'sand', 'lush', 'tail', 'green', 'hang', 'ledge', 'couch', 'smell', 'scrub', 'bureau', 'folding chair', 'hat', 'mud', 'dinning table', 'concrete', 'black', 'judge', 'plaque', 'log', 'sit', 'basket', 'sweater', 'glass table', 'play', 'catch', 'rail', 'wrestle', 'run', 'laptop', 'dog', 'hamper', 'wood', 'bottle', 'sea', 'skateboard', 'floor', 'car', 'display', 'yard', 'ride', 'flower', 'head', 'pavement', 'red', 'stare', 'footprint', 'baseball hat', 'weed', 'ball', 'chair', 'container', 'person', 'fence', 'bath', 'wrap', 'coast', 'stick', 'pug', 'sun', 'curl', 'pillow', 'footstall']"
74,"['field', 'eye', 'river', 'sprinkler', 'grassy', 'pet', 'shoreline', 'jump', 'bone', 'hill', 'attach', 'mouth', 'wear', 'trophy', 'curb', 'computer chair', 'chihuahua', 'open', 'backyard', 'handkerchief', 'drawer', 'dog bed', 'animal', 'chase', 'tool', 'computer', 'connect', 'scarf', 'park', 'stool', 'kitchen floor', 'trophy cup', 'tree', 'white', 'warehouse', 'pink', 'straw', 'shore', 'hardwood floor', 'dog breed', 'package', 'leash', 'walk', 'toy', 'box', 'lay', 'hospital bed', 'cone', 'hammock', 'blanket', 'swim', 'headscarf', 'face', 'finish line', 'locker', 'purple', 'cloth', 'kitchen island', 'office building', 'police dog', 'pond', 'string', 'bed', 'sleep', 'toothbrush', 'spray', 'computer desk', 'girl', 'terrain', 'pot', 'counter top', 'parking lot', 'man', 'radiator', 'cement', 'nose', 'ear', 'area', 'enclosure', 'equipment', 'creek', 'wash', 'office supply', 'barrier', 'living room', 'lake', 'kitchen table', 'obstacle course', 'blue', 'pole', 'sheepdog', 'hillside', 'sandal', 'hand', 'porch', 'wet', 'relax', 'german shepherd', 'dirt track', 'tree trunk', 'award', 'water', 'plant', 'office cubicle', 'couple', 'file cabinet', 'fridge', 'kitchen', 'lap', 'home appliance', 'teddy', 'tile wall', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'vegetation', 'brown', 'paw', 'course', 'dirt field', 'daybed', 'remote', 'snow', 'toe', 'snowy', 'tree branch', 'laundry basket', 'foot', 'heater', 'forest', 'patch', 'picnic table', 'beach', 'brush', 'yellow', 'hassock', 'doorway', 'grass', 'boulder', 'mat', 'comfort', 'neckband', 'lick', 'branch', 'cardboard box', 'path', 'dog house', 'stand', 'deck', 'puddle', 'wood floor', 'terrace', 'cage', 'woman', 'kitchen counter', 'shake', 'office', 'dress', 'tennis', 'pad', 'sand', 'lawn', 'lush', 'tail', 'green', 'hang', 'medal', 'goggles', 'couch', 'hay', 'bureau', 'carry', 'graveyard', 'concrete', 'garden hose', 'Border collie', 'black', 'log', 'plaque', 'sit', 'grave', 'ankle', 'office desk', 'play', 'splash', 'catch', 'rail', 'laugh', 'wrestle', 'shepherd', 'comb', 'run', 'tan', 'dog', 'wood', 'sea', 'office chair', 'rope', 'floor', 'swivel chair', 'doormat', 'display', 'yard', 'pavement', 'bite', 'red', 'stare', 'weed', 'ball', 'road', 'dry', 'chair', 'close-up', 'person', 'fence', 'doberman', 'shadow', 'hurdle', 'hose', 'stick', 'sun', 'curl', 'pillow']"
17,"['field', 'eye', 'screen door', 'floor mat', 'lean', 'neck', 'glass door', 'grassy', 'pet', 'shoreline', 'jump', 'wear', 'mouth', 'computer chair', 'antler', 'open', 'pointer', 'drawer', 'dog bed', 'chase', 'aircraft carrier', 'animal', 'computer', 'stool', 'kitchen floor', 'curtain', 'tree', 'teething ring', 'white', 'pen', 'straw', 'hardwood floor', 'shore', 'back', 'leash', 'walk', 'tub', 'toy', 'lay', 'cone', 'table', 'blanket', 'bench', 'clothe', 'laptop keyboard', 'bedroom', 'bandage', 'funnel', 'bed', 'sleep', 'pot', 'dog collar', 'man', 'dresser', 'doll', 'nose', 'enclosure', 'beagle', 'living room', 'seat', 'strap', 'lake', 'kitchen table', 'barrel', 'balustrade', 'blue', 'stump', 'porch', 'relax', 'read', 'dirt track', 'shirt', 'water', 'plant', 'window seat', 'couple', 'room', 'hole', 'chain', 'lap', 'wall lamp', 'paperback book', 'baby carriage', 'moose', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'out', 'paw', 'dirt field', 'remote', 'snow', 'ramp', 'pillar', 'patch', 'picnic table', 'beach', 'yellow', 'hassock', 'lamp', 'grass', 'barn', 'doorway', 'mat', 'comfort', 'neckband', 'lick', 'laundry', 'robe', 'picture frame', 'path', 'dog house', 'deck', 'stand', 'wood floor', 'baseball glove', 'woman', 'boy', 'cage', 'shake', 'boardwalk', 'hardwood', 'dachshund', 'dress', 'child', 'tennis', 'pad', 'sand', 'lush', 'tail', 'green', 'hang', 'ledge', 'hay', 'couch', 'goggles', 'plastic', 'bureau', 'mud', 'window sill', 'land', 'dinning table', 'black', 'reindeer', 'log', 'sit', 'gift', 'car seat', 'play', 'nightstand', 'catch', 'rail', 'slide', 'wrestle', 'baby', 'run', 'laptop', 'dog', 'tan', 'bottle', 'football field', 'sea', 'office chair', 'quilt', 'floor', 'swivel chair', 'car', 'doormat', 'book', 'yard', 'christmas hat', 'head', 'pavement', 'red', 'stare', 'footprint', 'baby seat', 'ball', 'chair', 'person', 'fence', 'shadow', 'coast', 'headboard', 'sleepwear', 'hose', 'cat bed', 'window frame', 'stick', 'husky', 'window', 'surgery', 'hide', 'sun', 'curl', 'pillow']"
70,"['field', 'eye', 'cowboy hat', 'neck', 'grassy', 'poodle', 'pet', 'jump', 'writing', 'drink', 'swamp', 'wear', 'mouth', 'wig', 'open', 'antler', 'duck', 'backyard', 'dog bed', 'chase', 'crochet', 'animal', 'leprechaun', 'stool', 'kitchen floor', 'tree', 'white', 'pen', 'pink', 'straw', 'hardwood floor', 'dog breed', 'fern', 'leash', 'walk', 'trumpet', 'toy', 'kneel', 'lay', 'peak', 'bed frame', 'blanket', 'clothe', 'sip', 'squat', 'miniature', 'post', 'purple', 'food', 'pond', 'bed', 'pot', 'dog collar', 'man', 'dog food', 'nose', 'plug hat', 'enclosure', 'creek', 'wash', 'beagle', 'knit', 'barrier', 'strap', 'lake', 'kitchen table', 'barrel', 'obstacle course', 'trench coat', 'pole', 'raincoat', 'stump', 'wet', 'fur', 'porch', 'water', 'plant', 'sun hat', 'room', 'pool', 'tile', 'kitchen', 'lap', 'teddy', 'crate', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'vegetation', 'brown', 'out', 'paw', 'course', 'snow', 'bird', 'pillar', 'picnic table', 'beach', 'brush', 'yellow', 'brick building', 'grass', 'boulder', 'doorway', 'mat', 'comfort', 'neckband', 'lick', 'greenery', 'sky', 'path', 'dog house', 'stand', 'puddle', 'wood floor', 'deck', 'woman', 'cage', 'kitchen counter', 'shake', 'hardwood', 'dress', 'dress hat', 'reed', 'tennis', 'pad', 'sand', 'lawn', 'lush', 'green', 'cocker', 'hang', 'ledge', 'hay', 'couch', 'plastic', 'seaweed', 'pose', 'hat', 'mud', 'fish', 'door', 'window sill', 'kitchen cabinet', 'carry', 'graveyard', 'dinning table', 'black', 'judge', 'sit', 'grave', 'house exterior', 'play', 'catch', 'rail', 'pigeon', 'run', 'night', 'dog', 'bottle', 'corn field', 'curl', 'sea', 'quilt', 'car window', 'floor', 'doodle', 'car', 'retriever', 'yard', 'pavement', 'head', 'red', 'stare', 'footprint', 'weed', 'ball', 'fedora', 'chair', 'person', 'hair', 'fence', 'dry', 'container', 'hurdle', 'window', 'building', 'stall', 'bush', 'twig', 'wall', 'pillow']"
22,"['field', 'eye', 'grassy', 'pet', 'jump', 'hill', 'drink', 'wear', 'mouth', 'trophy', 'dish washer', 'rocky', 'chihuahua', 'pointer', 'open', 'backyard', 'dog bed', 'animal', 'chase', 'fight', 'mound', 'park', 'stool', 'kitchen floor', 'tree', 'white', 'dandelion', 'pen', 'pink', 'podium', 'hardwood floor', 'dog breed', 'back', 'leash', 'walk', 'toy', 'backdrop', 'lay', 'cone', 'rain', 'blanket', 'contest', 'squat', 'cloth', 'food', 'bed', 'sleep', 'terrain', 'girl', 'sock', 'counter top', 'man', 'nose', 'ear', 'area', 'dust', 'enclosure', 'beagle', 'barrier', 'hedge', 'obstacle course', 'blue', 'break', 'bush', 'cloudy', 'gravel', 'hillside', 'pole', 'vest', 'flood', 'wet', 'porch', 'relax', 'award', 'couple', 'water', 'shirt', 'house', 'traffic cone', 'chain', 'kitchen', 'lap', 'home appliance', 'stuff', 'bedcover', 'carpet', 'armchair', 'Wii', 'sheet', 'stone', 'brown', 'paw', 'course', 'dirt field', 'remote', 'daybed', 'snow', 'snowy', 'bird', 'ramp', 'pine cone', 'picnic table', 'patch', 'beach', 'receive', 'brush', 'trainer', 'recreational vehicle', 'yellow', 'doorway', 'grass', 'boulder', 'brick building', 'mat', 'comfort', 'neckband', 'lick', 'sky', 'mouse', 'hut', 'stand', 'puddle', 'wood floor', 'tray', 'boy', 'woman', 'cage', 'kitchen counter', 'hardwood', 'greyhound', 'dress', 'birdbath', 'child', 'pad', 'muzzle', 'sand', 'lush', 'tail', 'green', 'hang', 'ledge', 'hay', 'sleigh', 'couch', 'camper', 'pose', 'shovel', 'boxer', 'frisbee', 'concrete', 'bird bath', 'judge', 'log', 'plaque', 'sit', 'sweater', 'house exterior', 'appliance', 'play', 'catch', 'wrestle', 'run', 'night', 'dog', 'bottle', 'wood', 'tan', 'curl', 'sea', 'dot', 'floor', 'display', 'yard', 'flower', 'tarp', 'pavement', 'bite', 'red', 'stare', 'weed', 'ball', 'road', 'dry', 'chair', 'person', 'fence', 'doberman', 'treat', 'smile', 'coast', 'cane', 'stick', 'husky', 'building', 'stretch', 'twig', 'CD', 'pillow', 'footstall']"
81,"['field', 'eye', 'floor mat', 'screen door', 'rocking chair', 'grassy', 'wildflower', 'pet', 'shoreline', 'bone', 'hill', 'mouth', 'wear', 'rocky', 'paling', 'curb', 'open', 'backyard', 'handkerchief', 'dog bed', 'animal', 'chase', 'scarf', 'shed', 'shoe', 'stool', 'kitchen floor', 'tree', 'white', 'dandelion', 'pink', 'hardwood floor', 'leash', 'walk', 'toy', 'box', 'backdrop', 'lay', 'crown', 'blanket', 'headscarf', 'purple', 'food', 'bed', 'terrain', 'portrait', 'man', 'doll', 'dresser', 'cement', 'nose', 'creek', 'living room', 'kitchen table', 'blue', 'cloudy', 'bush', 'sheepdog', 'hillside', 'tiara', 'swimming pool', 'wet', 'fur', 'relax', 'dirt track', 'couple', 'water', 'plant', 'gold', 'room', 'pool', 'lap', 'flag', 'stuff', 'bedcover', 'carpet', 'armchair', 'stone', 'park bench', 'brown', 'paw', 'dirt field', 'snow', 'snowy', 'patch', 'beach', 'yellow', 'hassock', 'doorway', 'grass', 'mat', 'comfort', 'autumn forest', 'neckband', 'lick', 'sky', 'path', 'cardboard box', 'stand', 'deck', 'wood floor', 'headdress', 'puddle', 'woman', 'cage', 'dune', 'drawing', 'boardwalk', 'hardwood', 'pad', 'sand', 'lawn', 'lush', 'green', 'hang', 'ledge', 'couch', 'seaweed', 'bureau', 'mud', 'flower bed', 'door', 'dinning table', 'Border collie', 'black', 'judge', 'log', 'sit', 'play', 'bridge', 'catch', 'rail', 'garage door', 'run', 'dog', 'wood', 'sea', 'quilt', 'floor', 'cabbage', 'swivel chair', 'doormat', 'retriever', 'yard', 'book', 'flower', 'pavement', 'head', 'bite', 'red', 'stare', 'footprint', 'ball', 'mulch', 'road', 'dry', 'chair', 'person', 'fence', 'treat', 'infant bed', 'cat bed', 'stick', 'window', 'maple leaf', 'twig', 'pillow']"
